H0_KCI_p,H0_KCI_rej,H0_KCI_time,H0_CP_p,H0_CP_rej,H0_CP_time,H1_KCI_p,H1_KCI_rej,H1_KCI_time,H1_CP_p,H1_CP_rej,H1_CP_time
0.155,false,0.020728003,0.4427860696517413,false,1.379717718,0.01,true,0.029051528,0.004975124378109453,true,1.34989577
0.18,false,0.020744669,0.18407960199004975,false,1.378102933,0.005,true,0.02020014,0.004975124378109453,true,1.346539919
0.195,false,0.021652983,0.014925373134328358,true,1.416781975,0.0,true,0.020617248,0.004975124378109453,true,1.354237502
0.19,false,0.021337747,0.5174129353233831,false,1.385262222,0.0,true,0.020930244,0.004975124378109453,true,1.353009952
0.205,false,0.020853025,0.25870646766169153,false,1.378546589,0.005,true,0.020605137,0.004975124378109453,true,1.380480908
0.17,false,0.02096567,0.14427860696517414,false,1.369048444,0.005,true,0.029211387,0.004975124378109453,true,1.345180641
0.165,false,0.020537087,0.472636815920398,false,1.410441887,0.01,true,0.019819444,0.004975124378109453,true,1.345783629
0.185,false,0.021258065,0.9651741293532339,false,1.409850107,0.005,true,0.020101709,0.004975124378109453,true,1.356807658
0.19,false,0.020855209,0.8805970149253731,false,1.382965906,0.0,true,0.029933192,0.004975124378109453,true,1.345825009
0.23,false,0.021725778,0.30845771144278605,false,1.382448687,0.0,true,0.020956884,0.004975124378109453,true,1.34436441
0.2,false,0.020762657,0.373134328358209,false,1.381257515,0.02,true,0.020140346,0.004975124378109453,true,1.354605429
0.165,false,0.032897815,0.03980099502487562,true,1.369069328,0.0,true,0.020833603,0.004975124378109453,true,1.367292694
0.19,false,0.021400264,0.29850746268656714,false,1.402448753,0.0,true,0.02025882,0.004975124378109453,true,1.375692902
0.125,false,0.021052611,0.1791044776119403,false,1.386628216,0.005,true,0.02020759,0.004975124378109453,true,1.383777137
0.195,false,0.020673498,0.0845771144278607,false,1.381073021,0.005,true,0.019861525,0.004975124378109453,true,1.344739763
0.17,false,0.020998312,0.4577114427860697,false,1.377346748,0.01,true,0.0203751,0.004975124378109453,true,1.377795425
0.1,false,0.020115336,0.6567164179104478,false,1.366725403,0.005,true,0.019802948,0.004975124378109453,true,1.353712849
0.13,false,0.021692377,0.9800995024875622,false,1.411234916,0.0,true,0.020815919,0.004975124378109453,true,1.34460921
0.205,false,0.020450184,0.014925373134328358,true,1.384274589,0.02,true,0.019802461,0.004975124378109453,true,1.345625796
0.225,false,0.02066192,0.6915422885572139,false,1.385653334,0.0,true,0.020010218,0.004975124378109453,true,1.386874364
0.15,false,0.021841413,0.3681592039800995,false,1.367164556,0.005,true,0.020749291,0.004975124378109453,true,1.345920621
0.21,false,0.035267477,0.5323383084577115,false,1.406796193,0.005,true,0.020609769,0.004975124378109453,true,1.34851824
0.16,false,0.020632422,0.004975124378109453,true,1.382992991,0.0,true,0.020494413,0.004975124378109453,true,1.377480933
0.16,false,0.021385351,0.22388059701492538,false,1.425052711,0.0,true,0.020454644,0.004975124378109453,true,1.377963519
0.215,false,0.021239904,0.9502487562189055,false,1.413659451,0.0,true,0.019930275,0.004975124378109453,true,1.345773892
0.225,false,0.034908116,0.26865671641791045,false,1.377709171,0.0,true,0.020394148,0.004975124378109453,true,1.358986493
0.125,false,0.021432751,0.7014925373134329,false,1.383090428,0.005,true,0.02974605,0.004975124378109453,true,1.389326814
0.16,false,0.020881786,0.21890547263681592,false,1.380988272,0.01,true,0.019833808,0.004975124378109453,true,1.346178215
0.13,false,0.020984227,0.1890547263681592,false,1.375000344,0.01,true,0.02054836,0.004975124378109453,true,1.353849969
0.15,false,0.02145084,0.40298507462686567,false,1.37280051,0.0,true,0.020377,0.01990049751243781,true,1.347224521
0.19,false,0.021197935,0.5174129353233831,false,1.378539897,0.0,true,0.030004121,0.004975124378109453,true,1.349686067
0.17,false,0.02163,0.8805970149253731,false,1.415712067,0.01,true,0.020387919,0.004975124378109453,true,1.344929958
0.27,false,0.020893293,0.20398009950248755,false,1.372282226,0.0,true,0.020253073,0.004975124378109453,true,1.345461022
0.15,false,0.021126555,0.20398009950248755,false,1.383062448,0.015,true,0.020143599,0.004975124378109453,true,1.361339343
0.155,false,0.020907153,0.1791044776119403,false,1.402177035,0.0,true,0.029077452,0.004975124378109453,true,1.346822904
0.205,false,0.020905092,0.835820895522388,false,1.438074206,0.01,true,0.019864506,0.004975124378109453,true,1.348022072
0.15,false,0.031533463,0.16417910447761194,false,1.369453306,0.005,true,0.019961009,0.004975124378109453,true,1.348119794
0.2,false,0.021233227,0.2537313432835821,false,1.38400718,0.005,true,0.020102168,0.004975124378109453,true,1.360717553
0.2,false,0.021053835,0.9203980099502488,false,1.382884313,0.0,true,0.019905965,0.004975124378109453,true,1.357792745
0.145,false,0.032809069,0.6318407960199005,false,1.374343159,0.0,true,0.020035012,0.004975124378109453,true,1.34684957
0.215,false,0.020918614,0.527363184079602,false,1.381068419,0.005,true,0.020040251,0.004975124378109453,true,1.345790712
0.17,false,0.020740354,0.3034825870646766,false,1.369937758,0.0,true,0.02029683,0.004975124378109453,true,1.413765051
0.195,false,0.032431203,0.11442786069651742,false,1.4188256,0.0,true,0.020392508,0.004975124378109453,true,1.347818957
0.165,false,0.02137632,0.5920398009950248,false,1.393161556,0.005,true,0.020714589,0.004975124378109453,true,1.35640835
0.145,false,0.020869058,0.34328358208955223,false,1.40755228,0.0,true,0.020082214,0.004975124378109453,true,1.353916778
0.195,false,0.033180379,0.0945273631840796,false,1.373805031,0.0,true,0.020331506,0.004975124378109453,true,1.372661745
0.08,false,0.021065653,0.6915422885572139,false,1.410071058,0.005,true,0.019980922,0.004975124378109453,true,1.344186578
0.135,false,0.021119843,0.2537313432835821,false,1.367249984,0.005,true,0.020408103,0.004975124378109453,true,1.345144232
0.125,false,0.020500161,0.05472636815920398,false,1.378813654,0.0,true,0.019993222,0.004975124378109453,true,1.383765891
0.25,false,0.021729496,0.9353233830845771,false,1.400935704,0.005,true,0.030186917,0.004975124378109453,true,1.396704431
0.14,false,0.020682239,0.582089552238806,false,1.391242903,0.0,true,0.020342876,0.004975124378109453,true,1.346574964
0.24,false,0.02145574,0.9402985074626866,false,1.38445039,0.005,true,0.020469789,0.004975124378109453,true,1.346165101
0.195,false,0.020950696,0.4079601990049751,false,1.380839696,0.005,true,0.02003489,0.004975124378109453,true,1.403722721
0.185,false,0.020881393,0.5422885572139303,false,1.420923324,0.005,true,0.020160392,0.004975124378109453,true,1.348907439
0.175,false,0.020802456,0.9651741293532339,false,1.377758134,0.0,true,0.020408311,0.004975124378109453,true,1.345379676
0.16,false,0.02104941,0.3034825870646766,false,1.372615236,0.005,true,0.020250061,0.004975124378109453,true,1.357088011
0.165,false,0.031932919,0.681592039800995,false,1.370818596,0.0,true,0.030277662,0.004975124378109453,true,1.337208437
0.225,false,0.020158216,0.20398009950248755,false,1.389367955,0.005,true,0.029855673,0.004975124378109453,true,1.346713029
0.11,false,0.021297261,0.9154228855721394,false,1.368236638,0.0,true,0.020061634,0.009950248756218905,true,1.345663825
0.25,false,0.021099739,0.263681592039801,false,1.378524805,0.005,true,0.020197649,0.004975124378109453,true,1.349478542
0.115,false,0.020657119,0.004975124378109453,true,1.388675366,0.0,true,0.019986843,0.004975124378109453,true,1.345548108
0.15,false,0.031513658,0.5621890547263682,false,1.374700217,0.0,true,0.020398265,0.004975124378109453,true,1.346024725
0.14,false,0.020970395,0.4129353233830846,false,1.380612673,0.0,true,0.020083768,0.004975124378109453,true,1.346895092
0.265,false,0.021564877,0.6716417910447762,false,1.374589934,0.005,true,0.020837636,0.004975124378109453,true,1.367763446
0.24,false,0.02119649,0.35323383084577115,false,1.402650094,0.0,true,0.02023742,0.004975124378109453,true,1.351454307
0.185,false,0.021211269,0.004975124378109453,true,1.370021034,0.005,true,0.020642999,0.004975124378109453,true,1.347195222
0.205,false,0.021216781,0.5223880597014925,false,1.422850177,0.0,true,0.030191801,0.004975124378109453,true,1.337460207
0.185,false,0.021313195,0.7064676616915423,false,1.368410952,0.0,true,0.030224854,0.004975124378109453,true,1.420916978
0.15,false,0.031683951,0.34328358208955223,false,1.396977848,0.0,true,0.029856638,0.004975124378109453,true,1.366209134
0.18,false,0.020938018,0.11940298507462686,false,1.366467338,0.005,true,0.020363552,0.009950248756218905,true,1.345345116
0.185,false,0.032843794,0.6567164179104478,false,1.370812737,0.005,true,0.020128727,0.004975124378109453,true,1.359186357
0.185,false,0.020830874,0.736318407960199,false,1.419826176,0.0,true,0.020047765,0.004975124378109453,true,1.346332011
0.16,false,0.02205426,0.8407960199004975,false,1.374041897,0.01,true,0.021112381,0.004975124378109453,true,1.347670775
0.265,false,0.021013654,0.42786069651741293,false,1.381762499,0.005,true,0.020117769,0.004975124378109453,true,1.348366366
0.18,false,0.020704734,0.4228855721393035,false,1.368607948,0.005,true,0.020342045,0.009950248756218905,true,1.381310421
0.245,false,0.021323218,0.900497512437811,false,1.403261383,0.015,true,0.020043368,0.014925373134328358,true,1.345955398
0.185,false,0.020856275,0.13432835820895522,false,1.415968868,0.0,true,0.019564063,0.004975124378109453,true,1.347185914
0.25,false,0.021173976,0.19402985074626866,false,1.384132285,0.0,true,0.020434192,0.004975124378109453,true,1.347848171
0.22,false,0.021560301,0.6616915422885572,false,1.376643179,0.0,true,0.020399517,0.004975124378109453,true,1.37576581
0.185,false,0.021351034,0.42786069651741293,false,1.381419303,0.0,true,0.020107239,0.004975124378109453,true,1.377735775
0.13,false,0.020484994,0.07960199004975124,false,1.366919101,0.005,true,0.019475874,0.004975124378109453,true,1.360735471
0.155,false,0.020906745,0.572139303482587,false,1.379867819,0.02,true,0.02011757,0.004975124378109453,true,1.358771777
0.23,false,0.020987381,0.373134328358209,false,1.426114316,0.0,true,0.020286717,0.004975124378109453,true,1.360483512
0.225,false,0.021011079,0.2835820895522388,false,1.40772182,0.0,true,0.020402336,0.004975124378109453,true,1.34738703
0.145,false,0.021165172,0.417910447761194,false,1.383637399,0.0,true,0.020466692,0.004975124378109453,true,1.347689174
0.205,false,0.021063468,0.2835820895522388,false,1.383453152,0.0,true,0.020508249,0.11442786069651742,false,1.383122747
0.105,false,0.020486362,0.8507462686567164,false,1.417069583,0.0,true,0.020337767,0.009950248756218905,true,1.34953859
0.21,false,0.020877955,0.8955223880597015,false,1.414742598,0.005,true,0.01989803,0.004975124378109453,true,1.346893285
0.24,false,0.021479559,0.26865671641791045,false,1.370194064,0.0,true,0.021031949,0.004975124378109453,true,1.348082977
0.24,false,0.021239306,0.25870646766169153,false,1.39846035,0.0,true,0.020978355,0.004975124378109453,true,1.39741631
0.265,false,0.021501846,0.8955223880597015,false,1.374999447,0.0,true,0.020674518,0.004975124378109453,true,1.348492074
0.175,false,0.02077842,0.8059701492537313,false,1.383859025,0.0,true,0.020306449,0.004975124378109453,true,1.347270712
0.13,false,0.020471953,0.8706467661691543,false,1.368219426,0.0,true,0.020835599,0.004975124378109453,true,1.346698383
0.225,false,0.020508774,0.8009950248756219,false,1.381153925,0.0,true,0.019933376,0.004975124378109453,true,1.36539729
0.21,false,0.032803266,0.04975124378109453,true,1.3706266,0.0,true,0.020565695,0.004975124378109453,true,1.348887017
0.185,false,0.020796335,0.7014925373134329,false,1.369421419,0.0,true,0.020193815,0.004975124378109453,true,1.349723906
0.13,false,0.020543243,0.5422885572139303,false,1.379322926,0.0,true,0.030169607,0.004975124378109453,true,1.342424767
0.19,false,0.021594579,0.3482587064676617,false,1.376831386,0.005,true,0.02055413,0.004975124378109453,true,1.356188692
0.19,false,0.021158004,0.024875621890547265,true,1.41762291,0.0,true,0.020335375,0.004975124378109453,true,1.345381598
0.195,false,0.022999485,0.4975124378109453,false,1.369888355,0.0,true,0.019625893,0.004975124378109453,true,1.347622528
0.175,false,0.020948201,0.25870646766169153,false,1.397599224,0.0,true,0.020428602,0.004975124378109453,true,1.376115996
0.19,false,0.02111493,0.40298507462686567,false,1.374308673,0.0,true,0.020343869,0.004975124378109453,true,1.34986299
0.09,false,0.020460854,0.24378109452736318,false,1.369750614,0.0,true,0.019320175,0.004975124378109453,true,1.351113077
0.165,false,0.021445213,0.7761194029850746,false,1.383872748,0.015,true,0.019783576,0.004975124378109453,true,1.347801055
0.21,false,0.021139853,0.5920398009950248,false,1.372947746,0.0,true,0.020555751,0.004975124378109453,true,1.420390152
0.18,false,0.021181723,0.9303482587064676,false,1.387289167,0.0,true,0.020573545,0.004975124378109453,true,1.340377543
0.165,false,0.020926365,0.7810945273631841,false,1.372420938,0.005,true,0.029948326,0.004975124378109453,true,1.339748454
0.18,false,0.020618939,0.04477611940298507,true,1.387940087,0.005,true,0.019546668,0.004975124378109453,true,1.349477934
0.155,false,0.020472622,0.7711442786069652,false,1.38422327,0.0,true,0.019870923,0.004975124378109453,true,1.415765648
0.125,false,0.021402741,0.24378109452736318,false,1.374680723,0.0,true,0.020667535,0.004975124378109453,true,1.348435904
0.14,false,0.020921848,0.18407960199004975,false,1.385846656,0.0,true,0.019796396,0.004975124378109453,true,1.346869124
0.225,false,0.021269354,0.8258706467661692,false,1.378411737,0.005,true,0.019806732,0.004975124378109453,true,1.370170852
0.185,false,0.020958697,0.06467661691542288,false,1.372600413,0.005,true,0.020207332,0.009950248756218905,true,1.358286979
0.225,false,0.021184681,0.6368159203980099,false,1.389412124,0.0,true,0.020443836,0.004975124378109453,true,1.33730391
0.24,false,0.021485102,0.3283582089552239,false,1.384223509,0.01,true,0.029447826,0.004975124378109453,true,1.338708021
0.16,false,0.021894197,0.6019900497512438,false,1.373182936,0.0,true,0.020670527,0.004975124378109453,true,1.364854427
0.17,false,0.020904908,0.6268656716417911,false,1.386105984,0.005,true,0.020467314,0.004975124378109453,true,1.349177756
0.115,false,0.020689774,0.5074626865671642,false,1.370996111,0.0,true,0.020072979,0.004975124378109453,true,1.350625931
0.175,false,0.021546966,0.8557213930348259,false,1.378684265,0.0,true,0.020319237,0.004975124378109453,true,1.347067
0.185,false,0.03501275,0.05472636815920398,false,1.415231452,0.005,true,0.019903296,0.004975124378109453,true,1.35229124
0.19,false,0.020778473,0.48258706467661694,false,1.372831485,0.0,true,0.020468311,0.004975124378109453,true,1.34627691
0.245,false,0.021010277,0.3283582089552239,false,1.373142,0.01,true,0.020542772,0.004975124378109453,true,1.347286457
0.15,false,0.031912933,0.9253731343283582,false,1.393569897,0.0,true,0.019930974,0.04477611940298507,true,1.37725208
0.205,false,0.021134977,0.6417910447761194,false,1.37165652,0.01,true,0.020058977,0.004975124378109453,true,1.360368678
0.12,false,0.021451123,0.48258706467661694,false,1.373791623,0.0,true,0.020761035,0.004975124378109453,true,1.338905631
0.17,false,0.020890993,0.9402985074626866,false,1.390549039,0.02,true,0.029213048,0.004975124378109453,true,1.341621855
0.175,false,0.02140115,0.13930348258706468,false,1.376262582,0.0,true,0.020463127,0.004975124378109453,true,1.387456829
0.17,false,0.021232077,0.6666666666666666,false,1.375356572,0.0,true,0.020441581,0.004975124378109453,true,1.34883413
0.21,false,0.021408602,0.3034825870646766,false,1.385156403,0.005,true,0.020805227,0.004975124378109453,true,1.349221913
0.15,false,0.021633543,0.9353233830845771,false,1.391044496,0.0,true,0.022152645,0.004975124378109453,true,1.339317043
0.22,false,0.02153099,0.4925373134328358,false,1.431429075,0.0,true,0.020585602,0.004975124378109453,true,1.441946851
0.1,false,0.021218009,0.8159203980099502,false,1.393675789,0.0,true,0.020604403,0.004975124378109453,true,1.384750985
